id,pred
2011_1336_1417,0.41444784792721057
2011_1336_1421,0.6933126841869692
2011_1336_1424,0.3801586636142748
2011_1336_1425,0.5748336615545797
2011_1336_1427,0.858389135831031
2011_1336_1429,0.5308113901077279
2011_1336_1433,0.5228906554366373
2011_1336_1435,0.3289204172931644
2011_1336_1437,0.4739772971955864
2011_1336_1449,0.18409767205002253
2011_1336_1452,0.3144903298310361
2011_1336_1458,0.11368669266881817
2011_1336_1459,0.6380336200636358
2011_1336_1462,0.33248167746826873
2011_1338_1343,0.8630666242544204
2011_1338_1345,0.5228015582662007
2011_1338_1350,0.8257129357322679
2011_1338_1361,0.2573679977249862
2011_1338_1364,0.9288994217840512
2011_1338_1385,0.6769329651890194
2011_1338_1389,0.918183740326653
2011_1338_1393,0.6588522682696544
2011_1338_1396,0.6871163445071862
2011_1338_1397,0.661753137296974
2011_1338_1400,0.5488795218118447
2011_1338_1401,0.7250072032762401
2011_1338_1412,0.763335903859029
2011_1338_1417,0.7352589117523173
2011_1338_1421,0.8986879826742968
2011_1338_1424,0.7064498338883004
2011_1338_1425,0.8413995803559277
2011_1338_1427,0.9596529377980099
2011_1338_1429,0.8161503669278042
2011_1338_1433,0.8113345511767052
2011_1338_1435,0.6579127664205482
2011_1338_1437,0.8493476393231125
2011_1338_1449,0.4696001099298234
2011_1338_1452,0.7745058306882859
2011_1338_1458,0.3509739063420147
2011_1338_1459,0.8736824629732668
2011_1338_1462,0.6615247429527287
2011_1343_1345,0.14808152711497508
2011_1343_1350,0.42911717870032673
2011_1343_1361,0.05211941174144077
2011_1343_1364,0.6745655091284585
2011_1343_1385,0.2631809837150057
2011_1343_1389,0.6403593434735949
2011_1343_1393,0.14715508071528274
2011_1343_1396,0.2583954140025934
2011_1343_1397,0.33908187298594916
2011_1343_1400,0.1432662844971411
2011_1343_1401,0.2949296559814567
2011_1343_1412,0.3385100443287722
2011_1343_1417,0.3058640707913551
2011_1343_1421,0.5846115438333763
2011_1343_1424,0.27631918938919986
2011_1343_1425,0.4570266159502925
2011_1343_1427,0.7905188465533812
2011_1343_1429,0.4132570578477939
2011_1343_1433,0.40557415623047327
2011_1343_1435,0.23379755813210193
2011_1343_1437,0.3593690123074147
2011_1343_1449,0.12317005370043059
2011_1343_1452,0.222159104275904
2011_1343_1458,0.07901846471409556
2011_1343_1459,0.5232134831311911
2011_1343_1462,0.23669216355549594
2011_1345_1350,0.6625420143170863
2011_1345_1361,0.24031319190908026
2011_1345_1364,0.9226304484535646
2011_1345_1385,0.6726571132053741
2011_1345_1389,0.9110604227152224
2011_1345_1393,0.4981592905595334
2011_1345_1396,0.6671676997820044
2011_1345_1397,0.7469364516670374
2011_1345_1400,0.49032763851621736
2011_1345_1401,0.7064422654490602
2011_1345_1412,0.7464536384775885
2011_1345_1417,0.7171160293086549
2011_1345_1421,0.89007049099665
2011_1345_1424,0.687172645127039
2011_1345_1425,0.828837281632042
2011_1345_1427,0.9559669803583597
2011_1345_1429,0.8020586343595228
2011_1345_1433,0.7969655224333498
2011_1345_1435,0.6370856011511273
2011_1345_1437,0.7634384346846694
2011_1345_1449,0.4469456532998358
2011_1345_1452,0.5521746646592767
2011_1345_1458,0.3384658819059605
2011_1345_1459,0.8632616499460497
2011_1345_1462,0.6407974212156011
2011_1350_1361,0.06816419987771927
2011_1350_1364,0.7338728446942506
2011_1350_1385,0.3221199417683604
2011_1350_1389,0.7031572644321669
2011_1350_1393,0.1866939594431566
2011_1350_1396,0.20699280173398252
2011_1350_1397,0.4056604204632277
2011_1350_1400,0.18198324769398036
2011_1350_1401,0.35752864289676856
2011_1350_1412,0.405045123525396
2011_1350_1417,0.36956741162913287
2011_1350_1421,0.6518514459434136
2011_1350_1424,0.3368552903747681
2011_1350_1425,0.5282536886347466
2011_1350_1427,0.8338980877207511
2011_1350_1429,0.48373997458872203
2011_1350_1433,0.6823466864420074
2011_1350_1435,0.2887347729452095
2011_1350_1437,0.42735524876046127
2011_1350_1449,0.15745423027230565
2011_1350_1452,0.27534431785560837
2011_1350_1458,0.10244903164986835
2011_1350_1459,0.5934810357448038
2011_1350_1462,0.0733391154392617
2011_1361_1364,0.9959136121185634
2011_1361_1385,0.866595993537322
2011_1361_1389,0.9700440991021938
2011_1361_1393,0.7583400530566363
2011_1361_1396,0.8636998522981948
2011_1361_1397,0.9032004957276543
2011_1361_1400,0.7525518702822882
2011_1361_1401,0.8838218127994083
2011_1361_1412,0.9029770888404423
2011_1361_1417,0.8890588994795625
2011_1361_1421,0.962399943201568
2011_1361_1424,0.9066069666199474
2011_1361_1425,0.9386802196183263
2011_1361_1427,0.9856386153578198
2011_1361_1429,0.9275852083812659
2011_1361_1433,0.925421622930083
2011_1361_1435,0.8473156082691516
2011_1361_1437,0.9107305054903664
2011_1361_1449,0.7186841575138448
2011_1361_1452,0.8385613944600645
2011_1361_1458,0.6094337492911502
2011_1361_1459,0.9522846934940576
2011_1361_1462,0.8493855660141554
2011_1364_1385,0.14698984416714034
2011_1364_1389,0.4620771020981391
2011_1364_1393,0.07684559680841031
2011_1364_1396,0.14390440971971521
2011_1364_1397,0.19840454025545634
2011_1364_1400,0.07465219572934378
2011_1364_1401,0.16791617198978961
2011_1364_1412,0.19799887793468818
2011_1364_1417,0.1753124721594142
2011_1364_1421,0.4043977557484632
2011_1364_1424,0.22080290306327624
2011_1364_1425,0.2887985613686944
2011_1364_1427,0.6454613837479103
2011_1364_1429,0.25361492131348584
2011_1364_1433,0.2476472676095394
2011_1364_1435,0.12831964391058243
2011_1364_1437,0.21298736338127353
2011_1364_1449,0.06346759114398792
2011_1364_1452,0.12110198801333642
2011_1364_1458,0.03974686199149024
2011_1364_1459,0.3461542741703751
2011_1364_1462,0.13013013799256737
2011_1385_1389,0.8329143810567516
2011_1385_1393,0.1746370167741606
2011_1385_1396,0.4937941120331828
2011_1385_1397,0.5895515858768222
2011_1385_1400,0.3188804056584554
2011_1385_1401,0.5394030362974267
2011_1385_1412,0.5889337519971205
2011_1385_1417,0.4273872646641867
2011_1385_1421,0.7975794234252915
2011_1385_1424,0.5166704693929985
2011_1385_1425,0.7020714893450754
2011_1385_1427,0.9135329532151855
2011_1385_1429,0.6635117554335568
2011_1385_1433,0.6563810409236047
2011_1385_1435,0.4607085625981418
2011_1385_1437,0.7997282357730381
2011_1385_1449,0.2822664794822075
2011_1385_1452,0.621099692642457
2011_1385_1458,0.193682387665647
2011_1385_1459,0.7544375258601014
2011_1385_1462,0.46470861990603773
2011_1389_1393,0.08834477170374487
2011_1389_1396,0.1636592900913727
2011_1389_1397,0.22368622227933418
2011_1389_1400,0.08585367471472949
2011_1389_1401,0.1902348602484299
2011_1389_1412,0.2232432644813025
2011_1389_1417,0.1983798641735803
2011_1389_1421,0.44147187547627154
2011_1389_1424,0.1765762902651371
2011_1389_1425,0.3209863113762514
2011_1389_1427,0.6794252160254172
2011_1389_1429,0.28344414263685724
2011_1389_1433,0.2770351171485035
2011_1389_1435,0.14630069756336198
2011_1389_1437,0.2395718978765402
2011_1389_1449,0.07312345144623852
2011_1389_1452,0.1382320399788191
2011_1389_1458,0.04597103237929979
2011_1389_1459,0.3813072265923105
2011_1389_1462,0.1483217223825063
2011_1393_1396,0.6688006445525919
2011_1393_1397,0.7483256670432655
2011_1393_1400,0.49216779017780704
2011_1393_1401,0.7079668650658565
2011_1393_1412,0.747844609546614
2011_1393_1417,0.7186072753231549
2011_1393_1421,0.8907888448155498
2011_1393_1424,0.6887532296232549
2011_1393_1425,0.8298792953865138
2011_1393_1427,0.9562758754558157
2011_1393_1429,0.8032249688253941
2011_1393_1433,0.7981543147923017
2011_1393_1435,0.6387862282331179
2011_1393_1437,0.7238485962020935
2011_1393_1449,0.448766349311293
2011_1393_1452,0.7847548023684691
2011_1393_1458,0.33210768014621467
2011_1393_1459,0.8641284481143966
2011_1393_1462,0.6424904153210209
2011_1396_1397,0.5955450782395189
2011_1396_1400,0.32429632433948014
2011_1396_1401,0.49185336508053673
2011_1396_1412,0.5949300674481302
2011_1396_1417,0.5584313420265529
2011_1396_1421,0.8015577111381988
2011_1396_1424,0.5228668945755198
2011_1396_1425,0.7072378449064161
2011_1396_1427,0.9154738538671471
2011_1396_1429,0.6690315540347765
2011_1396_1433,0.6619582179588724
2011_1396_1435,0.46688214896846647
2011_1396_1437,0.5471303625397488
2011_1396_1449,0.287322864687236
2011_1396_1452,0.4504622942285848
2011_1396_1458,0.1975887735880274
2011_1396_1459,0.7590075112176207
2011_1396_1462,0.28777667615734426
2011_1397_1400,0.24581958447131252
2011_1397_1401,0.44913349939144415
2011_1397_1412,0.49936183637519593
2011_1397_1417,0.46203853458869903
2011_1397_1421,0.7328482598970942
2011_1397_1424,0.42668106183148086
2011_1397_1425,0.6042690714572886
2011_1397_1427,0.8803179072785045
2011_1397_1429,0.5785615967579363
2011_1397_1433,0.6556614624361526
2011_1397_1435,0.4777909615877432
2011_1397_1437,0.6914977659864588
2011_1397_1449,0.2149471695852685
2011_1397_1452,0.3576129357171636
2011_1397_1458,0.1432726759774539
2011_1397_1459,0.6814208415368108
2011_1397_1462,0.3767155463130261
2011_1400_1401,0.8988995377113257
2011_1400_1412,0.7537068657426349
2011_1400_1417,0.724899215147705
2011_1400_1421,0.8937997793310294
2011_1400_1424,0.6954297811479455
2011_1400_1425,0.5976696635318935
2011_1400_1427,0.9575673460339488
2011_1400_1429,0.8081300399235689
2011_1400_1433,0.8031548075147826
2011_1400_1435,0.6459836992608988
2011_1400_1437,0.7703552577687753
2011_1400_1449,0.4565287838840594
2011_1400_1452,0.6307169901277034
2011_1400_1458,0.33909354267832664
2011_1400_1459,0.8677652938387701
2011_1400_1462,0.6496545583171112
2011_1401_1412,0.550234859709099
2011_1401_1417,0.5130054878637672
2011_1401_1421,0.7708812972978353
2011_1401_1424,0.47720754664365433
2011_1401_1425,0.6680196991587123
2011_1401_1427,0.9002150604321572
2011_1401_1429,0.6273917887911586
2011_1401_1433,0.619934086170929
2011_1401_1435,0.42178986661978435
2011_1401_1437,0.5728422141775008
2011_1401_1449,0.26514394210394926
2011_1401_1452,0.40574889444900086
2011_1401_1458,0.17020180254383505
2011_1401_1459,0.7240181655620507
2011_1401_1462,0.4257187618627238
2011_1412_1417,0.4626730811415438
2011_1412_1421,0.733347726030223
2011_1412_1424,0.42730562012754186
2011_1412_1425,0.6219004149357941
2011_1412_1427,0.8805865897476064
2011_1412_1429,0.5791838807987112
2011_1412_1433,0.6231647147770897
2011_1412_1435,0.37354235211556164
2011_1412_1437,0.5229431707597227
2011_1412_1449,0.21537823063016323
2011_1412_1452,0.3581995598477852
2011_1412_1458,0.14358628870340304
2011_1412_1459,0.6819747318030495
2011_1412_1462,0.3773151006791453
2011_1417_1421,0.7615616774000892
2011_1417_1424,0.46424445441283174
2011_1417_1425,0.6802422462269858
2011_1417_1427,0.895442676617527
2011_1417_1429,0.6151494156170149
2011_1417_1433,0.5374537728648889
2011_1417_1435,0.4091539987722152
2011_1417_1437,0.3497831745578388
2011_1417_1449,0.14316080086502536
2011_1417_1452,0.3932667332870212
2011_1417_1458,0.162978506774551
2011_1417_1459,0.7135007864288088
2011_1417_1462,0.41304927377443185
2011_1421_1424,0.2134040787718943
2011_1421_1425,0.3742440884132823
2011_1421_1427,0.7283608850221437
2011_1421_1429,0.33353263252660315
2011_1421_1433,0.32650710958342444
2011_1421_1435,0.1781804137439927
2011_1421_1437,0.28499103925231817
2011_1421_1449,0.09075255916092541
2011_1421_1452,0.16870099365777522
2011_1421_1458,0.057459858957792466
2011_1421_1459,0.4381157447440048
2011_1421_1462,0.18054869236839843
2011_1424_1425,0.6879333287771638
2011_1424_1427,0.9081163550643553
2011_1424_1429,0.6484599854736636
2011_1424_1433,0.6411827948564026
2011_1424_1435,0.444184331752841
2011_1424_1437,0.5950037466004066
2011_1424_1449,0.2689505887555463
2011_1424_1452,0.4279219918818513
2011_1424_1458,0.21795719409372483
2011_1424_1459,0.7418707251536644
2011_1424_1462,0.4481601450098224
2011_1425_1427,0.8176303091657285
2011_1425_1429,0.4555679353282077
2011_1425_1433,0.44769862663711213
2011_1425_1435,0.2660665010652942
2011_1425_1437,0.3999231836554172
2011_1425_1449,0.1263087540188401
2011_1425_1452,0.25335285394162066
2011_1425_1458,0.09250379116175762
2011_1425_1459,0.565923814830205
2011_1425_1462,0.26922024468977557
2011_1427_1429,0.15728455778194275
2011_1427_1433,0.15311858915232396
2011_1427_1435,0.07481007055478608
2011_1427_1437,0.12941291833122318
2011_1427_1449,0.03588805715462852
2011_1427_1452,0.0703592533266026
2011_1427_1458,0.02223038226571499
2011_1427_1459,0.22528394648828604
2011_1427_1462,0.07593135030814815
2011_1429_1433,0.4920568563571895
2011_1429_1435,0.30227795673523
2011_1429_1437,0.4433476016735127
2011_1429_1449,0.16627921977861884
2011_1429_1452,0.2885141912166856
2011_1429_1458,0.10858842367506115
2011_1429_1459,0.6090778659784083
2011_1429_1462,0.30568215218278305
2011_1433_1435,0.30902134604935055
2011_1433_1437,0.4512029109194938
2011_1433_1449,0.17073106951061084
2011_1433_1452,0.2950803880536762
2011_1433_1458,0.11170264176849046
2011_1433_1459,0.754225075524267
2011_1433_1462,0.3124674740780766
2011_1435_1437,0.6476868598176705
2011_1435_1449,0.3152352195422013
2011_1435_1452,0.43008820976326273
2011_1435_1458,0.21946828867728502
2011_1435_1459,0.7824347195378941
2011_1435_1462,0.5040223677576441
2011_1437_1449,0.20026430706475407
2011_1437_1452,0.6162188662019085
2011_1437_1458,0.1326585064881101
2011_1437_1459,0.6617325445750046
2011_1437_1462,0.3559933187668251
2011_1449_1452,0.6703169519793527
2011_1449_1458,0.3791844362729283
2011_1449_1459,0.8865190720564787
2011_1449_1462,0.6882275913337662
2011_1452_1458,0.23100764125563672
2011_1452_1459,0.7934829244736409
2011_1452_1462,0.5205452231415687
2011_1458_1459,0.92748472964882
2011_1458_1462,0.7832754849133459
2011_1459_1462,0.1749476206106093
2012_1104_1124,0.3219273522173521
2012_1104_1125,0.6846254847051456
2012_1104_1140,0.7653032714419477
2012_1104_1143,0.6474053060230474
2012_1104_1153,0.43194640310594556
2012_1104_1160,0.8043312344825093
2012_1104_1161,0.8029251031458413
2012_1104_1163,0.6439683958033606
2012_1104_1166,0.7339413945312333
2012_1104_1172,0.628164282299521
2012_1104_1178,0.8069335247193096
2012_1104_1181,0.3862335014795347
2012_1104_1196,0.3482200925742768
2012_1104_1199,0.36150362204304914
2012_1104_1207,0.368824073997389
2012_1104_1211,0.594798241184813
2012_1104_1217,0.6922067002615915
2012_1104_1231,0.4714433161603147
2012_1104_1233,0.7081665456482655
2012_1104_1235,0.7306690336999804
2012_1104_1242,0.3500879322273205
2012_1104_1243,0.3709154732655338
2012_1104_1246,0.06872874691762494
2012_1104_1249,0.7890636684360134
2012_1104_1250,0.7331259928392604
2012_1104_1253,0.7556083707087221
2012_1104_1254,0.9076365977224451
2012_1104_1257,0.44876458575612066
2012_1104_1259,0.7656035226936693
2012_1104_1266,0.457524461628239
2012_1104_1272,0.4985154470163992
2012_1104_1276,0.4915354226632616
2012_1104_1277,0.3150740279129959
2012_1104_1281,0.23508254720272384
2012_1104_1285,0.7697039746022009
2012_1104_1290,0.9285732125637444
2012_1104_1293,0.4119136226727611
2012_1104_1301,0.7372215884307872
2012_1104_1307,0.5070139649428119
2012_1104_1308,0.7253467548062827
2012_1104_1313,0.8504793430323254
2012_1104_1314,0.261906038165657
2012_1104_1323,0.7207095717680714
2012_1104_1325,0.6885646320518277
2012_1104_1326,0.1900305334755927
2012_1104_1345,0.8016873040968433
2012_1104_1355,0.7784494408680183
2012_1104_1361,0.5986221138241314
2012_1104_1378,0.7239595020761171
2012_1104_1379,0.5915597721437231
2012_1104_1382,0.7636637855028252
2012_1104_1387,0.5281822168948795
2012_1104_1388,0.5037709071612493
2012_1104_1393,0.12854244690351554
2012_1104_1396,0.608731503238917
2012_1104_1400,0.6325431903623661
2012_1104_1421,0.8347416837950267
2012_1104_1424,0.6066922707421645
2012_1104_1433,0.7698738038272152
2012_1104_1435,0.3190045437054532
2012_1104_1436,0.7891696003892941
2012_1104_1438,0.5916861832770873
2012_1104_1443,0.9167619629009522
2012_1104_1452,0.6118068138624805
2012_1104_1455,0.5224303976203715
2012_1104_1458,0.3238669694866959
2012_1104_1462,0.7669511449040909
2012_1124_1125,0.8205443129259293
2012_1124_1140,0.894943326886923
2012_1124_1143,0.7945514072775895
2012_1124_1153,0.6156237912327895
2012_1124_1160,0.8964619281789731
2012_1124_1161,0.8956319646597116
2012_1124_1163,0.7920881795527229
2012_1124_1166,0.8531647050739245
2012_1124_1172,0.7806191484192049
2012_1124_1178,0.8321382968105416
2012_1124_1181,0.5699766973937331
2012_1124_1196,0.6338488067093638
2012_1124_1199,0.5439077552572199
2012_1124_1207,0.586916528548575
2012_1124_1211,0.7556110361381008
2012_1124_1217,0.8256900873855849
2012_1124_1231,0.6526203624186283
2012_1124_1233,0.8363646942256525
2012_1124_1235,0.8801861736085823
2012_1124_1242,0.3955425214747902
2012_1124_1243,0.7966021090232809
2012_1124_1246,0.1929823628942041
2012_1124_1249,0.8873765237781559
2012_1124_1250,0.8526413306199897
2012_1124_1253,0.8668834829081914
2012_1124_1254,0.9539130098254475
2012_1124_1257,0.6316414218697541
2012_1124_1259,0.8730920464545159
2012_1124_1266,0.6398275826227985
2012_1124_1272,0.6767750225630924
2012_1124_1276,0.6706368809483566
2012_1124_1277,0.4921070018497106
2012_1124_1281,0.2356501692996494
2012_1124_1285,0.8756176213206848
2012_1124_1290,0.9647670443035942
2012_1124_1293,0.5960102510229324
2012_1124_1301,0.8552648789883469
2012_1124_1307,0.6841665202461424
2012_1124_1308,0.8476218021527019
2012_1124_1313,0.9229623438576693
2012_1124_1314,0.4277206861307751
2012_1124_1323,0.8446068069601761
2012_1124_1325,0.8232241367267058
2012_1124_1326,0.3307304361717675
2012_1124_1345,0.8169383155801246
2012_1124_1355,0.8809630515732464
2012_1124_1361,0.8655883143386506
2012_1124_1378,0.8467216413998814
2012_1124_1379,0.7531243665443437
2012_1124_1382,0.8718929844528825
2012_1124_1387,0.70219599680955
2012_1124_1388,0.8446461877924903
2012_1124_1393,0.23703950196131185
2012_1124_1396,0.7661882869842563
2012_1124_1400,0.8384844212570466
2012_1124_1421,0.9140831081635434
2012_1124_1424,0.7646524195557615
2012_1124_1433,0.7987098351358078
2012_1124_1435,0.6691680218651208
2012_1124_1436,0.8874401261386188
2012_1124_1438,0.7532216337411258
2012_1124_1443,0.9586745041279164
2012_1124_1452,0.79305035900817
2012_1124_1455,0.5291828099853473
2012_1124_1458,0.5022178660927583
2012_1124_1462,0.873923449504017
2012_1125_1140,0.6003363932922996
2012_1125_1143,0.45823311570448905
2012_1125_1153,0.25941230574989393
2012_1125_1160,0.6544090645418144
2012_1125_1161,0.652391163991306
2012_1125_1163,0.4545059398887132
2012_1125_1166,0.55961544153806
2012_1125_1172,0.4376360792518183
2012_1125_1178,0.520193658844643
2012_1125_1181,0.2124754386753372
2012_1125_1196,0.27462634076823533
2012_1125_1199,0.2068604088823549
2012_1125_1207,0.23707075011536122
2012_1125_1211,0.40341066409656723
2012_1125_1217,0.5088353494125657
2012_1125_1231,0.29122081051920656
2012_1125_1233,0.5278174812053912
2012_1125_1235,0.5554975264678348
2012_1125_1242,0.19880756791022572
2012_1125_1243,0.4084921399566505
2012_1125_1246,0.049699360566842155
2012_1125_1249,0.6327841600890176
2012_1125_1250,0.5585870969605559
2012_1125_1253,0.5875000280701858
2012_1125_1254,0.8190615289944655
2012_1125_1257,0.27273811200122733
2012_1125_1259,0.6007375862268987
2012_1125_1266,0.2798060787340254
2012_1125_1272,0.12679448245348016
2012_1125_1276,0.3081094661740735
2012_1125_1277,0.17485324647187753
2012_1125_1281,0.12401545131704092
2012_1125_1285,0.6062388070012515
2012_1125_1290,0.8569107456435848
2012_1125_1293,0.2439450166170677
2012_1125_1301,0.5637674308527576
2012_1125_1307,0.32146369310667866
2012_1125_1308,0.5488510065009756
2012_1125_1313,0.7237729339485064
2012_1125_1314,0.14049359085036442
2012_1125_1323,0.543110929096272
2012_1125_1325,0.5045764412593662
2012_1125_1326,0.09753462588485733
2012_1125_1345,0.4939255023866451
2012_1125_1355,0.6181119630685254
2012_1125_1361,0.40724072810720485
2012_1125_1378,0.5471288754027028
2012_1125_1379,0.4001850961748376
2012_1125_1382,0.5981496243258239
2012_1125_1387,0.34023153147604274
2012_1125_1388,0.31864036811804214
2012_1125_1393,0.06362443396456283
2012_1125_1396,0.41747977430085903
2012_1125_1400,0.44226656008829895
2012_1125_1421,0.6994124219572696
2012_1125_1424,0.41540102568472836
2012_1125_1433,0.4646119273480324
2012_1125_1435,0.3066952544522092
2012_1125_1436,0.632932065393096
2012_1125_1438,0.40031069333833036
2012_1125_1443,0.8353504903534477
2012_1125_1452,0.42062758463241007
2012_1125_1455,0.19731268377918884
2012_1125_1458,0.18076574753668034
2012_1125_1462,0.6025409959567051
2012_1140_1143,0.36023952091054623
2012_1140_1153,0.18909639349700164
2012_1140_1160,0.5576450130977931
2012_1140_1161,0.5554459278733197
2012_1140_1163,0.3567844955253124
2012_1140_1166,0.45828085967563226
2012_1140_1172,0.34127255200297596
2012_1140_1178,0.41920243069711993
2012_1140_1181,0.16176545476955806
2012_1140_1196,0.20130749695213013
2012_1140_1199,0.1479435540514723
2012_1140_1207,0.17140907532278288
2012_1140_1211,0.21811161198522533
2012_1140_1217,0.4081733361648042
2012_1140_1231,0.21478345415537003
2012_1140_1233,0.42666231498019996
2012_1140_1235,0.4541396542073719
2012_1140_1242,0.14177430266564572
2012_1140_1243,0.31495187490928317
2012_1140_1246,0.03364543994981875
2012_1140_1249,0.5342743256348201
2012_1140_1250,0.45724538569046996
2012_1140_1253,0.4866964438326839
2012_1140_1254,0.7508470922538667
2012_1140_1257,0.19978453701627386
2012_1140_1259,0.5004180968338803
2012_1140_1266,0.20549612807487372
2012_1140_1272,0.23363181921244613
2012_1140_1276,0.22866943775324694
2012_1140_1277,0.12363151419973671
2012_1140_1281,0.08613167783128588
2012_1140_1285,0.5061652923729789
2012_1140_1290,0.799472097535683
2012_1140_1293,0.17682064547214055
2012_1140_1301,0.4624705548747689
2012_1140_1307,0.23977374848144994
2012_1140_1308,0.4474849969588108
2012_1140_1313,0.6356162758823267
2012_1140_1314,0.09814008076841235
2012_1140_1323,0.44176696568376855
2012_1140_1325,0.40406383871556395
2012_1140_1326,0.067120294222361
2012_1140_1345,0.39384790500678357
2012_1140_1355,0.5186601291947428
2012_1140_1361,0.31383498344252486
2012_1140_1378,0.44576666036157897
2012_1140_1379,0.3075579820402707
2012_1140_1382,0.4977235576030413
2012_1140_1387,0.25556865475046847
2012_1140_1388,0.09589743429239846
2012_1140_1393,0.04327727245670184
2012_1140_1396,0.32300529129429567
2012_1140_1400,0.34550986701896014
2012_1140_1421,0.6076952327602925
2012_1140_1424,0.32113762250388495
2012_1140_1433,0.3661762127377509
2012_1140_1435,0.22749996030201913
2012_1140_1436,0.5344327158906845
2012_1140_1438,0.3076694199952024
2012_1140_1443,0.7715643298456569
2012_1140_1452,0.32583921676533634
2012_1140_1455,0.14063299058054546
2012_1140_1458,0.041551836271844354
2012_1140_1462,0.5022992258674961
2012_1143_1153,0.2928530437627527
2012_1143_1160,0.598484626435931
2012_1143_1161,0.6893375859673212
2012_1143_1163,0.49624427852048597
2012_1143_1166,0.6003825353564384
2012_1143_1172,0.4791861038411487
2012_1143_1178,0.561752209411771
2012_1143_1181,0.25524607853823683
2012_1143_1196,0.30920946097991825
2012_1143_1199,0.235682583047059
2012_1143_1207,0.2686762912184853
2012_1143_1211,0.44427837168171425
2012_1143_1217,0.5505276498407864
2012_1143_1231,0.32695173230128033
2012_1143_1233,0.5692624752069146
2012_1143_1235,0.5963708758967994
2012_1143_1242,0.22682861052456366
2012_1143_1243,0.4494867784848152
2012_1143_1246,0.05823174571689866
2012_1143_1249,0.6707628544382277
2012_1143_1250,0.5993812375046244
2012_1143_1253,0.627404461182095
2012_1143_1254,0.842567892139836
2012_1143_1257,0.30718414784019266
2012_1143_1259,0.640145819128763
2012_1143_1266,0.31475843409912163
2012_1143_1272,0.3512403538740157
2012_1143_1276,0.3449041834901617
2012_1143_1277,0.20034228393243955
2012_1143_1281,0.010079857456510457
2012_1143_1285,0.6454245429633654
2012_1143_1290,0.8762429408865531
2012_1143_1293,0.2761353107999509
2012_1143_1301,0.6044218602408507
2012_1143_1307,0.3590256478425958
2012_1143_1308,0.5898843074506174
2012_1143_1313,0.755970318494362
2012_1143_1314,0.1619569862316645
2012_1143_1323,0.5842708578681413
2012_1143_1325,0.5463079196878206
2012_1143_1326,0.11330024442844545
2012_1143_1345,0.5357286459469391
2012_1143_1355,0.6567850587883525
2012_1143_1361,0.43052469019688205
2012_1143_1378,0.5882012887572458
2012_1143_1379,0.44096756562094047
2012_1143_1382,0.6376592255011324
2012_1143_1387,0.378762324640008
2012_1143_1388,0.3560455317808022
2012_1143_1393,0.0743604081116323
2012_1143_1396,0.4586769605428778
2012_1143_1400,0.48387794093944103
2012_1143_1421,0.733403392360987
2012_1143_1424,0.19868034835037177
2012_1143_1433,0.5064167487334934
2012_1143_1435,0.34340490844583715
2012_1143_1436,0.6709034184282716
2012_1143_1438,0.4410965496841601
2012_1143_1443,0.8571098724698658
2012_1143_1452,0.46188909724564825
2012_1143_1455,0.22518224746175539
2012_1143_1458,0.20690055998992363
2012_1143_1462,0.6418773409822061
2012_1153_1160,0.843895388565698
2012_1153_1161,0.8427179796011718
2012_1153_1163,0.7468530515230137
2012_1153_1166,0.7839146764035136
2012_1153_1172,0.6896029797918531
2012_1153_1178,0.755810097424697
2012_1153_1181,0.45282617804996567
2012_1153_1196,0.5194276745146539
2012_1153_1199,0.42679743032768336
2012_1153_1207,0.5238749688918178
2012_1153_1211,0.6587550922507414
2012_1153_1217,0.7473201532668234
2012_1153_1231,0.5398063493110586
2012_1153_1233,0.7614072575164288
2012_1153_1235,0.7810736163601825
2012_1153_1242,0.41465891104141
2012_1153_1243,0.6634759623307012
2012_1153_1246,0.129909295127459
2012_1153_1249,0.8310665369054832
2012_1153_1250,0.7832071907831674
2012_1153_1253,0.8026065222382509
2012_1153_1254,0.9281776551605769
2012_1153_1257,0.4991165271922742
2012_1153_1259,0.8111599153486726
2012_1153_1266,0.4720909702821796
2012_1153_1272,0.5665959564473583
2012_1153_1276,0.5597266404719797
2012_1153_1277,0.37693246538843206
2012_1153_1281,0.2878360827734663
2012_1153_1285,0.8146563510584144
2012_1153_1290,0.9447415702595744
2012_1153_1293,0.4794750648884665
2012_1153_1301,0.7867577655066258
2012_1153_1307,0.5749245083104592
2012_1153_1308,0.7764426338153649
2012_1153_1313,0.8820803642040512
2012_1153_1314,0.31817508950068246
2012_1153_1323,0.9145462235512343
2012_1153_1325,0.7440891323582763
2012_1153_1326,0.23579063318190027
2012_1153_1345,0.7358921745203836
2012_1153_1355,0.822089328845801
2012_1153_1361,0.6623180618680987
2012_1153_1378,0.7624787412246234
2012_1153_1379,0.6557319241120835
2012_1153_1382,0.8095033732950929
2012_1153_1387,0.5955031513439172
2012_1153_1388,0.571750852151158
2012_1153_1393,0.14386373506372227
2012_1153_1396,0.6717029871182003
2012_1153_1400,0.693611261313712
2012_1153_1421,0.869157128499863
2012_1153_1424,0.669813932531876
2012_1153_1433,0.7124342262057527
2012_1153_1435,0.5580890853630562
2012_1153_1436,0.8311558887280092
2012_1153_1438,0.6558500286762892
2012_1153_1443,0.9354179965811984
2012_1153_1452,0.6256204646420229
2012_1153_1455,0.4123763706431724
2012_1153_1458,0.38647762902179983
2012_1153_1462,0.4536441873059666
2012_1160_1161,0.47983720328607055
2012_1160_1163,0.30556039133926544
